model_id,precision,runtime,Torch Accuracy,Sim Accuracy,Device Accuracy,PSNR_0,PSNR_1,PSNR_2,PSNR_3,PSNR_4,PSNR_5,PSNR_6,PSNR_7,PSNR_8,PSNR_9,date,branch,chipset,dataset_name,dataset_link,split_description,metric_name,metric_unit,metric_description,metric_min,metric_max,metric_threshold,num_samples
segformer_base,float,tflite,29.1,,29.1,71.86,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,ade20k,https://ade20k.csail.mit.edu/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,100.0
segformer_base,float,qnn_dlc,29.1,,29.1,71.63,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,ade20k,https://ade20k.csail.mit.edu/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,100.0
segformer_base,float,qnn_dlc_via_qnn_ep,29.1,,29.1,71.63,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,ade20k,https://ade20k.csail.mit.edu/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,100.0
segformer_base,float,onnx,29.1,,29.1,71.63,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,ade20k,https://ade20k.csail.mit.edu/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,100.0
sequencer2d,float,tflite,81.4,,81.4,58.5,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
sequencer2d,float,qnn_dlc,81.4,,81.4,55.13,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
sequencer2d,float,qnn_dlc_via_qnn_ep,81.4,,,,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
sequencer2d,float,onnx,81.4,,81.4,55.12,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
sequencer2d,w8a16,qnn_dlc,81.4,81.2,,,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
sequencer2d,w8a16,qnn_dlc_via_qnn_ep,81.4,81.2,,,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
sequencer2d,w8a16,onnx,81.4,81.2,81.2,46.3,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
sesr_m5,float,tflite,29.3,,29.3,76.32,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
sesr_m5,float,qnn_dlc,29.3,,29.3,76.32,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
sesr_m5,float,qnn_dlc_via_qnn_ep,29.3,,29.3,76.32,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
sesr_m5,float,onnx,29.3,,29.3,76.32,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
sesr_m5,w8a8,tflite,29.3,29.3,29.3,44.76,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
sesr_m5,w8a8,qnn_dlc,29.3,29.3,29.3,44.76,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
sesr_m5,w8a8,qnn_dlc_via_qnn_ep,29.3,29.3,29.3,44.76,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
sesr_m5,w8a8,onnx,29.3,29.3,29.3,44.76,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
shufflenet_v2,float,tflite,60.4,,60.3,64.97,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
shufflenet_v2,float,qnn_dlc,60.4,,60.4,64.78,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
shufflenet_v2,float,qnn_dlc_via_qnn_ep,60.4,,60.4,64.78,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
shufflenet_v2,float,onnx,60.4,,60.4,64.78,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
shufflenet_v2,w8a8,tflite,60.4,58.9,59.4,35.61,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
shufflenet_v2,w8a8,qnn_dlc,60.4,58.9,59.4,35.64,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
shufflenet_v2,w8a8,qnn_dlc_via_qnn_ep,60.4,58.9,59.2,35.64,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
shufflenet_v2,w8a8,onnx,60.4,58.9,59.2,35.64,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
sinet,float,tflite,93.3,,93.3,66.92,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,eg1800,https://github.com/clovaai/ext_portrait_segmentation,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,500.0
sinet,float,qnn_dlc,93.3,,93.3,67.0,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,eg1800,https://github.com/clovaai/ext_portrait_segmentation,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,500.0
sinet,float,qnn_dlc_via_qnn_ep,93.3,,93.3,67.01,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,eg1800,https://github.com/clovaai/ext_portrait_segmentation,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,500.0
sinet,float,onnx,93.3,,93.3,67.01,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,eg1800,https://github.com/clovaai/ext_portrait_segmentation,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,500.0
sinet,w8a16,qnn_dlc,93.3,93.4,93.4,32.53,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,eg1800,https://github.com/clovaai/ext_portrait_segmentation,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,500.0
sinet,w8a16,qnn_dlc_via_qnn_ep,93.3,93.4,71.8,16.97,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,eg1800,https://github.com/clovaai/ext_portrait_segmentation,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,500.0
sinet,w8a16,onnx,93.3,93.4,93.4,31.89,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,eg1800,https://github.com/clovaai/ext_portrait_segmentation,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,500.0
sinet,w8a8,tflite,93.3,92.5,93.0,29.95,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,eg1800,https://github.com/clovaai/ext_portrait_segmentation,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,500.0
sinet,w8a8,qnn_dlc,93.3,92.5,93.1,29.89,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,eg1800,https://github.com/clovaai/ext_portrait_segmentation,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,500.0
sinet,w8a8,qnn_dlc_via_qnn_ep,93.3,92.5,80.8,19.23,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,eg1800,https://github.com/clovaai/ext_portrait_segmentation,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,500.0
sinet,w8a8,onnx,93.3,92.5,93.1,30.41,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,eg1800,https://github.com/clovaai/ext_portrait_segmentation,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,500.0
squeezenet1_1,float,tflite,59.5,,59.6,79.94,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
squeezenet1_1,float,qnn_dlc,59.5,,59.6,78.74,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
squeezenet1_1,float,qnn_dlc_via_qnn_ep,59.5,,59.6,78.74,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
squeezenet1_1,float,onnx,59.5,,59.6,78.74,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
squeezenet1_1,w8a8,tflite,59.5,58.9,59.2,47.87,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
squeezenet1_1,w8a8,qnn_dlc,59.5,58.9,59.7,47.86,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
squeezenet1_1,w8a8,qnn_dlc_via_qnn_ep,59.5,58.9,59.7,47.86,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
squeezenet1_1,w8a8,onnx,59.5,58.9,59.7,47.86,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
statetransformer,float,tflite,,,,39.35,200.0,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
stereonet,float,tflite,,,,67.19,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
stereonet,float,qnn_dlc,,,,67.11,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
stereonet,float,qnn_dlc_via_qnn_ep,,,,67.11,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
stereonet,float,onnx,,,,67.11,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
swin_base,float,tflite,82.7,,82.1,34.41,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_base,float,qnn_dlc,82.7,,82.6,59.54,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_base,float,qnn_dlc_via_qnn_ep,82.7,,82.6,59.54,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_base,float,onnx,82.7,,82.6,59.54,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_base,w8a16,qnn_dlc,82.7,82.7,82.4,46.6,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_base,w8a16,qnn_dlc_via_qnn_ep,82.7,82.7,82.5,46.41,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_base,w8a16,onnx,82.7,82.7,82.5,46.41,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_small,w8a16,qnn_dlc,82.9,82.9,83.2,50.8,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_small,w8a16,qnn_dlc_via_qnn_ep,82.9,82.9,83.1,50.47,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_small,w8a16,onnx,82.9,82.9,83.1,50.47,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_small,float,tflite,82.9,,82.4,36.07,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_small,float,qnn_dlc,82.9,,82.7,56.92,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_small,float,qnn_dlc_via_qnn_ep,82.9,,82.7,56.92,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_small,float,onnx,82.9,,82.7,56.92,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_tiny,w8a16,qnn_dlc,80.7,80.9,80.6,45.4,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_tiny,w8a16,qnn_dlc_via_qnn_ep,80.7,80.9,80.9,45.28,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_tiny,w8a16,onnx,80.7,80.9,80.9,45.28,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_tiny,float,tflite,80.7,,79.9,35.97,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_tiny,float,qnn_dlc,80.7,,80.8,60.75,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_tiny,float,qnn_dlc_via_qnn_ep,80.7,,80.8,60.75,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_tiny,float,onnx,80.7,,80.8,60.75,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swinv2_base,w8a16,qnn_dlc,82.5,81.5,81.8,38.37,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swinv2_base,w8a16,qnn_dlc_via_qnn_ep,82.5,81.5,81.7,38.32,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swinv2_base,w8a16,onnx,82.5,81.5,81.7,38.32,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swinv2_base,float,tflite,82.5,,82.4,63.22,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swinv2_base,float,qnn_dlc,82.5,,82.4,63.08,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swinv2_base,float,qnn_dlc_via_qnn_ep,82.5,,82.4,63.08,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swinv2_base,float,onnx,82.5,,82.4,63.08,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
track_anything,float,tflite,,,,77.89,67.77,52.2,90.74,63.0,70.48,53.92,77.89,52.2,90.74,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
track_anything,float,qnn_dlc_via_qnn_ep,,,,76.07,67.91,52.16,89.82,63.0,70.48,53.98,76.07,52.16,89.82,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
track_anything,float,onnx,,,,76.07,67.91,52.16,89.82,63.0,70.48,53.98,76.07,52.16,89.82,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
trocr,float,tflite,,,,214.0,89.36,79.26,82.33,79.99,81.57,75.66,79.69,75.85,79.38,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
trocr,float,qnn_dlc,,,,214.0,89.36,79.26,82.06,79.09,82.39,76.89,79.51,76.37,79.56,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
trocr,float,qnn_dlc_via_qnn_ep,,,,15.56,89.36,79.2,28.72,25.45,29.45,26.36,29.45,25.76,29.45,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
trocr,float,onnx,,,,15.56,89.36,79.2,28.72,25.45,29.45,26.36,29.45,25.76,29.45,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
unet_segmentation,float,tflite,97.7,,97.7,62.81,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,carvana,https://www.kaggle.com/competitions/carvana-image-masking-challenge,train split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,100.0
unet_segmentation,float,qnn_dlc,97.7,,97.7,62.81,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,carvana,https://www.kaggle.com/competitions/carvana-image-masking-challenge,train split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,100.0
unet_segmentation,float,qnn_dlc_via_qnn_ep,97.7,,97.7,62.81,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,carvana,https://www.kaggle.com/competitions/carvana-image-masking-challenge,train split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,100.0
unet_segmentation,float,onnx,97.7,,97.7,62.81,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,carvana,https://www.kaggle.com/competitions/carvana-image-masking-challenge,train split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,100.0
unet_segmentation,w8a8,tflite,97.7,94.5,94.6,25.75,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,carvana,https://www.kaggle.com/competitions/carvana-image-masking-challenge,train split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,100.0
unet_segmentation,w8a8,qnn_dlc,97.7,94.5,94.6,25.75,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,carvana,https://www.kaggle.com/competitions/carvana-image-masking-challenge,train split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,100.0
unet_segmentation,w8a8,qnn_dlc_via_qnn_ep,97.7,94.5,94.6,25.75,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,carvana,https://www.kaggle.com/competitions/carvana-image-masking-challenge,train split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,100.0
unet_segmentation,w8a8,onnx,97.7,94.5,94.6,25.75,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,carvana,https://www.kaggle.com/competitions/carvana-image-masking-challenge,train split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,100.0
video_mae,float,tflite,66.0,,66.0,59.57,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,kinetics400,https://github.com/cvdfoundation/kinetics-dataset,part 0 of the validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,100.0
video_mae,float,qnn_dlc,66.0,,66.0,59.66,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,kinetics400,https://github.com/cvdfoundation/kinetics-dataset,part 0 of the validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,100.0
